uid,Должность,Балл,Месяц
u108,Продавец-кассир,"96,61",фев.14
u108,Продавец-кассир,0,мар.14
u108,Продавец-кассир,0,апр.14
u1077,Продавец-кассир,"96,51",май.13
u1077,Продавец-кассир,"98,33",июн.13
u1077,Продавец-кассир,"91,3",июл.13
u1077,Продавец-кассир,"91,85",авг.13
u1077,Продавец-кассир,96835,сен.13
u1077,Продавец-кассир,0,окт.13
u1077,Продавец-кассир,100,ноя.13
u1077,Продавец-кассир,0,дек.13
u1077,Продавец-кассир,0,янв.14
u1077,Продавец-кассир,0,фев.14
u1077,Продавец-кассир,0,мар.14
u1077,Продавец-кассир,0,апр.14
u107,Старший продавец-кассир,0,май.13
u107,Старший продавец-кассир,0,июн.13
u107,Старший продавец-кассир,0,июл.13
u107,Старший продавец-кассир,0,авг.13
u107,Старший продавец-кассир,90,сен.13
u107,Старший продавец-кассир,0,окт.13
u107,Старший продавец-кассир,"96,67",ноя.13
u107,Старший продавец-кассир,100,дек.13
u107,Старший продавец-кассир,"96,67",янв.14
u107,Старший продавец-кассир,"98,31",фев.14
u107,Старший продавец-кассир,0,мар.14
u107,Старший продавец-кассир,100,апр.14
u1066,Старший продавец-кассир,0,май.13
u1066,Старший продавец-кассир,"88,52",июн.13
u1066,Старший продавец-кассир,"97,83",июл.13
u1066,Старший продавец-кассир,"98,42",авг.13
u1066,Старший продавец-кассир,"96,39",сен.13
u1066,Старший продавец-кассир,"93,15",окт.13
u1066,Старший продавец-кассир,0,ноя.13
u1066,Старший продавец-кассир,95,дек.13
u1066,Старший продавец-кассир,"97,5",янв.14
u1066,Старший продавец-кассир,"93,9",фев.14
u1066,Старший продавец-кассир,0,мар.14
u1066,Старший продавец-кассир,0,апр.14
u1064,Старший продавец-кассир,0,май.13
u1064,Старший продавец-кассир,,дек.13
u1064,Старший продавец-кассир,0,янв.14
u1064,Старший продавец-кассир,0,фев.14
u1064,Старший продавец-кассир,0,мар.14
u1064,Старший продавец-кассир,0,апр.14
u1063,Продавец,0,мар.14
u1063,Продавец-кассир,0,апр.14
u106,Продавец,0,дек.13
u106,Продавец,0,янв.14
u106,Продавец,0,фев.14
u106,Продавец-кассир,"86,44",мар.14
u106,Продавец-кассир,0,апр.14
u1056,Продавец-кассир,,май.13
u1056,Продавец-кассир,"97,58",июн.13
u1056,Продавец-кассир,0,июл.13
u1056,Продавец-кассир,0,авг.13
u1056,Продавец-кассир,"90,67",сен.13
u1056,Продавец-кассир,"94,81",окт.13
u1056,Продавец-кассир,"98,33",ноя.13
u105,Продавец,0,ноя.13
u105,Продавец,0,дек.13
u105,Продавец-кассир,0,янв.14
u105,Продавец-кассир,0,фев.14
u105,Продавец-кассир,0,мар.14
u105,Продавец-кассир,0,апр.14
u1049,Продавец-кассир,100,май.13
u1049,Продавец-кассир,0,июн.13
u1049,Продавец-кассир,"82,26",июл.13
u1049,Продавец-кассир,"84,02",авг.13
u1049,Продавец-кассир,"93,35",сен.13
u1049,Продавец-кассир,0,окт.13
u1049,Продавец-кассир,0,ноя.13
u1049,Продавец-кассир,0,дек.13
u1049,Продавец-кассир,"96,67",янв.14
u1049,Продавец-кассир,0,фев.14
u1049,Продавец-кассир,"96,61",мар.14
u1049,Продавец-кассир,0,апр.14
u1047,Продавец-кассир,0,май.13
u1047,Продавец-кассир,0,июн.13
u1047,Продавец-кассир,0,июл.13
u1047,Продавец-кассир,0,авг.13
u1047,Продавец-кассир,0,сен.13
u1047,Продавец-кассир,0,окт.13
u1047,Продавец-кассир,100,ноя.13
u1047,Продавец-кассир,100,дек.13
u1047,Продавец-кассир,0,янв.14
u1047,Продавец-кассир,100,фев.14
u1047,Продавец-кассир,0,мар.14
u1047,Продавец-кассир,0,апр.14
u1045,Продавец-кассир,"52,94",май.13
u1045,Продавец-кассир,"81,25",июн.13
u1045,Продавец-кассир,0,июл.13
u1045,Продавец-кассир,0,авг.13
u1045,Продавец-кассир,0,сен.13
u1045,Продавец-кассир,0,окт.13
u1045,Продавец-кассир,0,ноя.13
u1045,Продавец-кассир,0,дек.13
u1045,Продавец-кассир,0,янв.14
u1045,Продавец-кассир,0,фев.14
u1045,Продавец-кассир,0,мар.14
u1045,Продавец-кассир,0,апр.14
u1044,Продавец-кассир,0,май.13
u1044,Продавец-кассир,100,июн.13
u1044,Продавец-кассир,100,июл.13
u1044,Продавец-кассир,0,авг.13
u1044,Продавец-кассир,"80,52",сен.13
u1044,Продавец-кассир,0,окт.13
u1044,Продавец-кассир,0,ноя.13
u1044,Продавец-кассир,100,дек.13
u1044,Продавец-кассир,0,дек.13
u1044,Продавец-кассир,"99,17",янв.14
u1044,Продавец-кассир,"99,17",янв.14
u1044,Продавец-кассир,"93,22",фев.14
u1044,Продавец-кассир,100,фев.14
u1044,Продавец-кассир,0,мар.14
u1044,Продавец-кассир,"98,31",мар.14
u1044,Продавец-кассир,0,апр.14
u1044,Продавец-кассир,0,апр.14
u1043,Продавец,0,ноя.13
u1043,Продавец,"98,33",дек.13
u1043,Продавец-кассир,"97,5",янв.14
u1043,Продавец-кассир,0,фев.14
u1043,Продавец-кассир,"74,58",мар.14
u1043,Продавец-кассир,0,апр.14
u1033,Старший продавец-кассир,0,май.13
u1033,Старший продавец-кассир,0,июн.13
u1033,Старший продавец-кассир,0,июл.13
u1033,Старший продавец-кассир,0,авг.13
u1033,Старший продавец-кассир,0,сен.13
u1033,Старший продавец-кассир,0,окт.13
u1033,Старший продавец-кассир,0,ноя.13
u1033,Старший продавец-кассир,0,дек.13
u1033,Старший продавец-кассир,0,янв.14
u1033,Старший продавец-кассир,0,фев.14
u1033,Старший продавец-кассир,0,мар.14
u1033,Старший продавец-кассир,0,апр.14
u1031,Продавец,0,янв.14
u1031,Продавец-кассир,"94,92",фев.14
u1031,Продавец-кассир,0,мар.14
u1031,Продавец-кассир,0,апр.14
u103,Продавец-кассир,0,май.13
u103,Продавец-кассир,"88,52",июн.13
u103,Продавец-кассир,"86,36",июл.13
u103,Продавец-кассир,"82,76",авг.13
u103,Продавец-кассир,0,сен.13
u103,Продавец-кассир,"84,71",окт.13
u103,Продавец-кассир,0,ноя.13
u103,Продавец-кассир,"91,67",дек.13
u103,Продавец-кассир,0,янв.14
u103,Продавец-кассир,0,фев.14
u103,Продавец-кассир,0,мар.14
u103,Продавец-кассир,"83,05",апр.14
u1028,Старший продавец-кассир,0,май.13
u1028,Старший продавец-кассир,0,июн.13
u1028,Старший продавец-кассир,0,июл.13
u1028,Старший продавец-кассир,0,авг.13
u1028,Старший продавец-кассир,0,сен.13
u1028,Старший продавец-кассир,0,окт.13
u1028,Старший продавец-кассир,0,ноя.13
u1028,Старший продавец-кассир,0,дек.13
u1028,Старший продавец-кассир,0,янв.14
u1028,Старший продавец-кассир,0,фев.14
u1028,Старший продавец-кассир,0,мар.14
u1028,Старший продавец-кассир,0,апр.14
u1027,Продавец,0,фев.14
u1027,Продавец,0,мар.14
u1027,Продавец,0,апр.14
u1026,Продавец-кассир,0,июн.13
u1026,Продавец-кассир,"85,11",июл.13
u1026,Продавец-кассир,91,авг.13
u1026,Продавец-кассир,0,сен.13
u1026,Продавец-кассир,0,окт.13
