uid,Пол,ДатаРождения,ДатаПриема,УИН Подразделения,ЭтоРуководитель,Место рождения,Должность
u1897,м,01.10.1957,27.03.2000,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,Топинка,Охранник
u1898,м,01.10.1957,27.03.2000,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,Топинка,Охранник
u1899,м,01.10.1957,27.03.2000,57cd36d4-3abe-11e2-b37d-001b789beaf2,0,Топинка,Охранник
u351,ж,04.05.1971,27.03.2012,dd63a729-6cfc-11e0-a872-001b789beaf2,1,Москва,Старший бухгалтер
u277,ж,15.03.1991,27.03.2014,9cbea432-727a-11e0-a872-001b789beaf2,0,Вязовка,Продавец-кассир
u1523,ж,12.08.1985,27.03.2014,18799af6-7286-11e0-a872-001b789beaf2,0,Поваровка,Продавец-кассир
u509,ж,26.01.1984,27.04.2012,2872f0b8-722e-11e0-a872-001b789beaf2,0,Джаркурган,Продавец-кассир
u1,ж,26.12.1988,27.05.2011,9cbea435-727a-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u309,ж,28.06.1988,27.05.2013,f1f041f9-84a9-11e2-9998-001b789beaf2,0,Москва,Менеджер
u354,ж,03.02.1993,27.05.2013,18799afc-7286-11e0-a872-001b789beaf2,0,Мурманск,Продавец-кассир
u693,ж,19.02.1988,27.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Никольск,Продавец
u1344,ж,08.09.1994,27.05.2014,cebff860-82b4-11e0-bf4a-001b789beaf2,0,Новая Усмань,Продавец-кассир
u234,м,18.09.1962,27.06.2011,57cd36d3-3abe-11e2-b37d-001b789beaf2,1,Вологда,Информационный аналитик
u2068,ж,03.04.1984,27.06.2011,18799afc-7286-11e0-a872-001b789beaf2,0,Эльбан,Продавец-кассир
u2069,ж,03.04.1984,27.06.2011,18799afc-7286-11e0-a872-001b789beaf2,0,Эльбан,Продавец-кассир
u112,ж,18.11.1973,27.06.2014,8f795e69-7e53-11e2-9998-001b789beaf2,0,Белгород,Продавец
u242,ж,17.09.1981,27.06.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Белореченск,Продавец
u93,м,10.09.1969,27.07.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Баку,Охранник
u94,м,10.09.1969,27.07.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Баку,Охранник
u2046,ж,20.11.1983,27.07.2012,9cbea43b-727a-11e0-a872-001b789beaf2,0,Шахты,Продавец-кассир
u503,ж,13.04.1990,27.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Копыловка,Продавец
u1144,ж,10.10.1981,27.08.2012,18799aee-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u883,ж,28.09.1964,27.08.2013,f17e34b2-148a-11e3-babe-ac162d794eee,0,Ленинград,Продавец-кассир
u350,ж,11.04.1984,27.09.2013,2872f0ab-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u908,ж,14.10.1983,27.09.2013,7d2544e7-16cb-11e3-babe-ac162d794eee,0,Липецк,Продавец-кассир
u1294,ж,15.01.1986,27.10.2011,0916f720-0132-11e1-80c2-001b789beaf2,0,Мурманск,Продавец-кассир
u1985,ж,04.09.1986,27.10.2011,18799afa-7286-11e0-a872-001b789beaf2,0,Химки,Старший продавец-кассир
u1986,ж,04.09.1986,27.10.2011,18799afa-7286-11e0-a872-001b789beaf2,0,Химки,Старший продавец-кассир
u2114,м,17.01.1949,27.10.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u2115,м,17.01.1949,27.10.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u230,ж,20.09.1987,27.11.2012,9cbea435-727a-11e0-a872-001b789beaf2,0,Волгодонск,Продавец-кассир
u709,ж,13.11.1969,27.11.2012,572f0600-fa8e-11e2-ba2c-ac162d794eee,0,Катеринополь,Старший продавец-кассир
u895,ж,27.01.1987,27.11.2012,9cbea423-727a-11e0-a872-001b789beaf2,0,Ленинград,Продавец-кассир
u1676,ж,10.04.1981,27.12.2012,d74b94bd-ec52-11e1-a52a-001b789beaf2,0,Самара,Продавец-кассир
u763,ж,10.08.1985,27.12.2013,46b3f0a6-362e-11e3-a917-ac162d794eee,0,Комсомольский,Продавец-кассир
u934,ж,25.04.1979,27.12.2013,2872f0ae-722e-11e0-a872-001b789beaf2,0,Маканчи,Продавец-кассир
u1891,ж,22.05.1980,27.12.2013,cb70eb81-d58c-11e1-a52a-001b789beaf2,0,Токмово,Продавец-кассир
u1134,ж,20.04.1992,28.01.2011,fc8f3b93-e535-11e1-a52a-001b789beaf2,0,Москва,Менеджер cаll-центра
u1525,ж,09.09.1970,28.01.2013,714a02de-7740-11e2-9998-001b789beaf2,1,Подольск,Управляющий
u1332,ж,22.03.1981,28.01.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1520,ж,19.03.1991,28.02.2013,3e20ac6f-c663-11e1-abb2-001b789beaf2,0,Питкяранта,Продавец-кассир
u760,ж,04.03.1990,28.02.2014,6323049f-1cff-11e2-9fa8-001b789beaf2,0,Колталово,Продавец-кассир
u1566,ж,13.02.1980,28.02.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Загорянский,Продавец-консультант
u1802,ж,16.02.1972,28.02.2014,ae1b8b07-6179-11e3-a917-ac162d794eee,0,Сочи,Продавец-консультант
u126,ж,25.07.1984,28.03.2013,0582d0df-21c0-11e3-babe-ac162d794eee,1,Бирск,Управляющий
u987,ж,15.02.1991,28.03.2014,f4c44f9a-6f04-11e0-a872-001b789beaf2,0,Москва,Специалист по документообороту
u1046,м,08.10.1989,28.03.2014,dd63a72e-6cfc-11e0-a872-001b789beaf2,0,Москва,Экономист
u1440,ж,21.11.1981,28.03.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Унеча гор,Продавец-кассир
u650,ж,29.06.1960,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Исуккуркуль,Старший менеджер по товарной логистике
u651,ж,29.06.1960,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Исуккуркуль,Старший менеджер по товарной логистике
u981,ж,20.01.1966,28.04.2009,62e96d4a-0dfc-11e2-be8a-001b789beaf2,0,Москва,Старший менеджер по товарной логистике
u1059,ж,08.10.1968,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Москва,Менеджер по товарной логистике
u1060,ж,08.10.1968,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Москва,Менеджер по товарной логистике
u1079,ж,17.06.1968,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Москва,Менеджер по товарной логистике
u1208,ж,05.07.1986,28.04.2009,a3437b2a-e6d1-11e1-a52a-001b789beaf2,0,Москва,Менеджер по работе со сторонними доставщиками
u1262,ж,16.02.1988,28.04.2009,25f5402b-8a87-11e0-bf4a-001b789beaf2,0,Москва,Специалист по работе с сетями
u1263,ж,16.02.1988,28.04.2009,25f5402b-8a87-11e0-bf4a-001b789beaf2,0,Москва,Специалист по работе с сетями
u1280,ж,30.01.1957,28.04.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,1,Москва,_Руководитель группы складов
u1959,ж,26.09.1988,28.04.2011,69da17e7-8934-11e1-b1e2-001b789beaf2,1,Усть-Донецкий,Управляющий
u9,м,06.02.1979,28.04.2014,,0,пос.Протвино,Бренд-менеджер
u1524,ж,24.01.1989,28.04.2014,520f4739-34a2-11e2-b37d-001b789beaf2,0,Пограничное,Продавец
u428,м,05.11.1984,28.05.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Термез,Охранник
u429,м,05.11.1984,28.05.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Термез,Охранник
u950,ж,18.08.1988,28.05.2013,d749eaa4-c028-11e1-abb2-001b789beaf2,0,М-Имбряйкино,Продавец-кассир
u72,ж,13.05.1990,28.05.2014,0b41653f-15b7-11e1-80c3-001b789beaf2,0,Астрахань,Продавец-кассир
u607,ж,24.01.1990,28.05.2014,2872f0a9-722e-11e0-a872-001b789beaf2,0,Игарка,Продавец
u625,ж,11.07.1980,28.06.2010,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Йошкар-Ола,Бухгалтер
u626,ж,11.07.1980,28.06.2010,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Йошкар-Ола,Бухгалтер
u627,ж,11.07.1980,28.06.2010,dd63a72c-6cfc-11e0-a872-001b789beaf2,0,Йошкар-Ола,Бухгалтер
u1053,ж,07.07.1981,28.07.2003,dd63a718-6cfc-11e0-a872-001b789beaf2,0,Москва,_Заместитель Главного бухгалтера по корпоративным технологиям
u1048,ж,25.04.1982,28.07.2011,dd63a72a-6cfc-11e0-a872-001b789beaf2,1,Москва,_Руководитель направления розничных продаж
u504,ж,02.03.1992,28.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Котово,Продавец
u728,ж,21.03.1987,28.07.2014,18799af7-7286-11e0-a872-001b789beaf2,0,Кинешма,Заместитель управляющего
u1670,ж,09.06.1990,28.07.2014,9cbea406-727a-11e0-a872-001b789beaf2,0,Савиново,Продавец
u1799,ж,25.01.1994,28.07.2014,9cbea43e-727a-11e0-a872-001b789beaf2,0,Сочи,Продавец
u38,ж,07.08.1974,28.08.2013,f2aaef51-90d2-11e0-bf4a-001b789beaf2,0,Алмалык,Продавец-кассир
u1300,ж,06.12.1985,28.08.2013,f17e34b2-148a-11e3-babe-ac162d794eee,0,Мыза-Ивановка,Продавец-кассир
u2113,ж,01.01.0001,28.08.2013,7b62cc41-5803-11e3-a917-ac162d794eee,0,Москва,Контент-менеджер
u1428,ж,19.05.1965,28.09.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Озеры,Старший менеджер по товарной логистике
u1429,ж,19.05.1965,28.09.2009,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Озеры,Старший менеджер по товарной логистике
u43,ж,21.06.1984,28.09.2011,7148875a-e429-11e0-9c6e-001b789beaf2,0,Анапская,Продавец-кассир
u1191,м,20.01.1961,28.10.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u1192,м,20.01.1961,28.10.2011,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Москва,Охранник
u254,м,18.02.1964,28.11.2011,2872f098-722e-11e0-a872-001b789beaf2,0,Воронеж,Территориальный менеджер
u1010,м,11.05.1983,28.11.2011,25f5402b-8a87-11e0-bf4a-001b789beaf2,0,Москва,Ведущий менеджер
u260,ж,16.02.1986,28.11.2013,6323049f-1cff-11e2-9fa8-001b789beaf2,0,Воткинск,Продавец-кассир
u907,ж,20.01.1988,28.11.2013,7d2544e7-16cb-11e3-babe-ac162d794eee,0,Липецк,Старший продавец-кассир
u1926,ж,09.10.1990,28.11.2013,c617b8ce-6f52-11e1-933a-001b789beaf2,0,Тырныауз,Продавец-кассир
u460,ж,17.06.1976,28.12.2013,18799adf-7286-11e0-a872-001b789beaf2,0,Горскино,Продавец-кассир
u137,ж,07.04.1983,29.01.2013,b06b3c3a-7ca4-11e1-933a-001b789beaf2,0,Бой,Старший продавец-кассир
u1653,м,07.10.1989,29.01.2014,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,с.Арик,Охранник
u1716,ж,06.11.1979,29.03.2011,31df015d-6d01-11e0-a872-001b789beaf2,0,Саратов,Ведущий экономист
u678,ж,27.02.1991,29.04.2013,679df295-34b2-11e2-b37d-001b789beaf2,0,Калуга,Продавец
u206,ж,30.06.1989,29.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Аркадак,Продавец
u672,ж,05.05.1987,29.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Нижневартовск,Продавец
u825,ж,20.03.1992,29.04.2014,9cbea416-727a-11e0-a872-001b789beaf2,0,Кувак-Никольское,Продавец-кассир
u948,ж,24.07.1991,29.04.2014,2872f0b7-722e-11e0-a872-001b789beaf2,0,Мелеуз,Продавец
u1199,ж,26.08.1986,29.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Краснокаменск,Продавец-кассир
u1476,ж,27.09.1987,29.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ангарск,Продавец-консультант
u1596,ж,14.03.1993,29.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Иркутск,Продавец-консультант
u1709,ж,26.10.1975,29.04.2014,9cbea414-727a-11e0-a872-001b789beaf2,0,Саратов,Продавец-кассир
u1976,ж,03.04.1984,29.04.2014,9b63a711-2e66-11e2-b37d-001b789beaf2,0,Хабаровск,Продавец
u307,м,25.01.1986,29.05.2013,b9d2f342-c753-11e2-abbd-ac162d794eee,1,Москва,Руководитель отдела
u436,м,22.07.1981,29.05.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Цхинвали,Охранник
u210,ж,12.12.1987,29.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Афанас-Сола,Продавец
u328,ж,11.08.1986,29.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Воронеж,Продавец
u789,ж,18.04.1989,29.05.2014,18799ad9-7286-11e0-a872-001b789beaf2,0,Краснодар,Продавец
u878,ж,26.07.1990,29.05.2014,9cbea421-727a-11e0-a872-001b789beaf2,0,Ленинград,Продавец
u61,ж,26.10.1951,29.07.2004,dd63a72b-6cfc-11e0-a872-001b789beaf2,0,Артемово,Бухгалтер-кассир
u1067,м,06.03.1967,29.07.2013,a647003a-ef6b-11e2-8bd0-ac162d794eee,0,Москва,Менеджер по развитию
u258,ж,06.01.1982,29.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Верх-Незамай,Продавец
u724,ж,26.06.1992,29.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Озерный,Продавец
u735,ж,17.08.1981,29.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Омск,Продавец
u1589,ж,10.04.1970,29.08.2011,e2935301-b6f1-11e1-b1e2-001b789beaf2,1,Раменское,Управляющий
u322,ж,14.07.1981,29.08.2012,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Глубокий,Менеджер по товарной логистике
u1193,ж,11.04.1974,29.08.2012,2872f0ae-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u743,ж,10.12.1984,29.08.2013,572f0601-fa8e-11e2-ba2c-ac162d794eee,0,Клин,Продавец-кассир
u1642,м,05.08.1961,29.11.2004,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,с. Медвежа,Охранник
u1643,м,05.08.1961,29.11.2004,57cd36ce-3abe-11e2-b37d-001b789beaf2,0,с. Медвежа,Охранник
u834,ж,15.01.1984,29.12.2012,9b63a711-2e66-11e2-b37d-001b789beaf2,0,Куйбышев,Продавец-кассир
u1004,ж,03.07.1986,29.12.2012,cbe65b49-5d85-11e3-a917-ac162d794eee,1,Москва,Директор департамента
u2032,ж,03.12.1985,30.01.2013,714a02de-7740-11e2-9998-001b789beaf2,0,Чехов,Продавец-кассир
u1325,ж,24.10.1986,30.01.2014,35ff12ec-fda5-11e2-ba2c-ac162d794eee,0,Нелидово,Продавец-кассир
u1415,ж,05.06.1985,30.01.2014,2872f0aa-722e-11e0-a872-001b789beaf2,0,Норильск,Продавец-кассир
u1590,ж,24.12.1970,30.01.2014,3249ca9c-fca4-11e1-be8a-001b789beaf2,0,Рассказовка,Продавец-кассир
u1823,ж,31.08.1976,30.01.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Санкт-Петербург,Продавец-консультант
u614,ж,02.12.1963,30.03.2006,25f5401a-8a87-11e0-bf4a-001b789beaf2,1,Изовка,Кладовщик
u1521,ж,01.12.1990,30.04.2013,18799ada-7286-11e0-a872-001b789beaf2,0,Пластуновская,Продавец-кассир
u1463,ж,02.04.1986,30.04.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Усть-Илимск,Продавец-кассир
u1003,ж,26.07.1978,30.05.2012,2872f0af-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u642,ж,04.03.1995,30.05.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Москва,Продавец
u1529,ж,26.10.1984,30.05.2014,714a02de-7740-11e2-9998-001b789beaf2,0,Подольск,Продавец
u1726,ж,23.02.1988,30.05.2014,4983a696-48da-11e2-b37d-001b789beaf2,0,Свердловск,Продавец
u1887,ж,20.02.1992,30.05.2014,c617b8ce-6f52-11e1-933a-001b789beaf2,0,Терек,Продавец
u2009,ж,27.03.1990,30.05.2014,e2935301-b6f1-11e1-b1e2-001b789beaf2,0,Чебоксары,Продавец-кассир
u881,ж,23.11.1978,30.06.2014,9cbea429-727a-11e0-a872-001b789beaf2,0,Ленинград,Продавец
u1925,ж,02.11.1990,30.06.2014,3ef569f4-6e30-11e3-bfe0-ac162d794eee,0,Тырныауз,Продавец
u2035,ж,26.08.1978,30.06.2014,ae1b8b07-6179-11e3-a917-ac162d794eee,0,Чимкент,Продавец
u942,м,27.06.1990,30.07.2013,57cd36d0-3abe-11e2-b37d-001b789beaf2,0,Махачкала,Охранник
u445,ж,10.06.1984,30.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Ереван,Продавец
u471,ж,04.08.1979,30.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Кизляр,Продавец
u757,ж,17.01.1994,30.07.2014,f7bbec99-2a09-11e1-80c3-001b789beaf2,0,Коломна,Продавец
u766,ж,08.10.1988,30.07.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Самара,Продавец
u1118,ж,14.11.1972,30.08.2011,2872f0b4-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1548,ж,09.12.1989,30.08.2013,46b3f0a6-362e-11e3-a917-ac162d794eee,0,пос. Патриха,Продавец-кассир
u804,ж,20.08.1986,30.10.2012,18799aeb-7286-11e0-a872-001b789beaf2,0,Краснодонецкая,Продавец-кассир
u885,ж,15.06.1990,30.10.2012,a3437b2b-e6d1-11e1-a52a-001b789beaf2,0,Ленинград,Делопроизводитель
u886,ж,15.06.1990,30.10.2012,a3437b2b-e6d1-11e1-a52a-001b789beaf2,0,Ленинград,Делопроизводитель
u1522,ж,04.10.1973,30.10.2012,3249caa0-fca4-11e1-be8a-001b789beaf2,0,Плес,Старший продавец-кассир
u380,м,07.02.1985,30.10.2013,5cadaf41-13ac-11e3-b1ba-ac162d794eee,0,Владикавказ,Менеджер по рекламе
u1774,ж,27.08.1978,30.12.2012,2872f0b4-722e-11e0-a872-001b789beaf2,0,Слободской,Продавец-кассир
u780,ж,29.08.1971,31.01.2012,18799aea-7286-11e0-a872-001b789beaf2,0,Красково,Старший продавец-кассир
u1764,ж,27.06.1972,31.01.2012,2872f0b9-722e-11e0-a872-001b789beaf2,0,Серебряные Пруды,Старший продавец-кассир
u1969,ж,27.07.1968,31.01.2013,18799af1-7286-11e0-a872-001b789beaf2,0,Фенино,Продавец-кассир
u1282,ж,25.04.1974,31.03.2014,2872f097-722e-11e0-a872-001b789beaf2,0,Митань Ишты,Продавец-кассир
