uid,наименование программы,is_webinar,Дата,фактическое количество часов,Оцека (если предусмотрена курсом),uid тренера
u229,Коррекционное обучение,0,2013.07.17,4,,u443
u225,Коррекционное обучение,0,2013.06.13,8,,u443
u225,Коррекционное обучение,0,2013.10.24,8,,u443
u225,Коррекционное обучение,0,2013.11.30,8,,u443
u224,Коррекционное обучение,0,2014.03.26,8,,u443
u222,Коррекционное обучение,0,2013.06.19,8,,u443
u221,Коррекционное обучение,0,2013.08.27,8,,u443
u219,Коррекционное обучение,0,2013.09.19,8,,u443
u218,Коррекционное обучение,0,2014.03.19,8,,u443
u218,Коррекционное обучение,0,2014.03.20,8,,u443
u218,Коррекционное обучение,0,2014.03.24,8,,u443
u205,Коррекционное обучение,0,2013.06.06,8,,u443
u205,Коррекционное обучение,0,2013.06.26,8,,u443
u205,Коррекционное обучение,0,2013.06.27,8,,u443
u203,Коррекционное обучение,0,2014.03.27,8,,u443
u203,Коррекционное обучение,0,2014.03.28,8,,u443
u200,Коррекционное обучение,0,2013.07.10,4,,u443
u200,Коррекционное обучение,0,2013.09.18,8,,u443
u200,Коррекционное обучение,0,2013.10.24,8,,u443
u198,Коррекционное обучение,0,2013.07.05,4,,u443
u1864,Коррекционное обучение,0,2013.07.05,4,,u443
u1189,Коррекционное обучение,0,2013.12.20,8,,u443
u1189,Коррекционное обучение,0,2013.12.23,8,,u443
u1189,Коррекционное обучение,0,2013.12.24,8,,u443
u233,Коррекционное обучение,0,2013.09.25,8,,u443
u231,Коррекционное обучение,0,2013.09.21,8,,u443
u704,Коррекционное обучение,0,2014.03.31,4,,u423
u490,Коррекционное обучение,0,2013.10.24,4,,u423
u490,Коррекционное обучение,0,2014.02.27,4,,u423
u440,Коррекционное обучение,0,2014.02.17,4,,u423
u440,Коррекционное обучение,0,2014.02.20,4,,u423
u2079,Коррекционное обучение,0,2013.12.05,4,,u423
u2079,Коррекционное обучение,0,2013.12.30,4,,u423
u2079,Коррекционное обучение,0,2014.02.17,4,,u423
u2042,Коррекционное обучение,0,2014.03.28,4,,u423
u20,Коррекционное обучение,0,2013.10.31,7,,u423
u1921,Коррекционное обучение,0,2014.02.21,4,,u423
u1793,Коррекционное обучение,0,2013.12.06,3,,u423
u1747,Коррекционное обучение,0,2013.12.24,6,,u423
u1747,Коррекционное обучение,0,2014.02.20,4,,u423
u1747,Коррекционное обучение,0,2014.02.27,4,,u423
u1738,Коррекционное обучение,0,2014.03.24,4,,u423
u1734,Коррекционное обучение,0,2013.12.17,3,,u423
u1732,Коррекционное обучение,0,2013.10.22,7,,u423
u1732,Коррекционное обучение,0,2013.10.31,7,,u423
u1732,Коррекционное обучение,0,2013.11.27,5,,u423
u1730,Коррекционное обучение,0,2013.10.22,7,,u423
u1730,Коррекционное обучение,0,2013.10.31,7,,u423
u1730,Коррекционное обучение,0,2013.11.27,5,,u423
u1730,Коррекционное обучение,0,2014.02.21,4,,u423
u1729,Коррекционное обучение,0,2014.02.25,4,,u423
u1728,Коррекционное обучение,0,2013.11.07,4,,u423
u1727,Коррекционное обучение,0,2013.11.29,5,,u423
u1668,Коррекционное обучение,0,2013.11.07,4,,u423
u676,Коррекционное обучение,0,2014.02.11,8,,u423
u676,Коррекционное обучение,0,2014.02.10,8,,u423
u676,Коррекционное обучение,0,2014.02.09,8,,u423
u1835,Коррекционное обучение,0,2014.02.07,8,,u423
u1835,Коррекционное обучение,0,2014.02.07,8,,u423
u166,Коррекционное обучение,0,2014.02.08,8,,u423
u166,Коррекционное обучение,0,2014.02.07,8,,u423
u1581,Коррекционное обучение,0,2014.02.08,8,,u423
u1581,Коррекционное обучение,0,2014.02.08,8,,u423
u848,Коррекционное обучение,0,2014.03.28,3,,u375
u663,Коррекционное обучение,0,2014.03.06,5,,u375
u598,Коррекционное обучение,0,2014.01.29,8,,u375
u1960,Коррекционное обучение,0,2013.08.08,8,,u375
u1960,Коррекционное обучение,0,2013.08.20,8,,u375
u1960,Коррекционное обучение,0,2013.09.02,5,,u375
u1960,Коррекционное обучение,0,2013.09.03,5,,u375
u1960,Коррекционное обучение,0,2013.10.10,6,,u375
u1960,Коррекционное обучение,0,2013.11.08,6,,u375
u1960,Коррекционное обучение,0,2013.11.19,6,,u375
u1960,Коррекционное обучение,0,2013.12.26,6,,u375
u1916,Коррекционное обучение,0,2013.10.15,6,,u375
u1916,Коррекционное обучение,0,2013.10.23,6,,u375
u1916,Коррекционное обучение,0,2013.10.31,6,,u375
u1916,Коррекционное обучение,0,2013.11.07,6,,u375
u1916,Коррекционное обучение,0,2013.11.15,6,,u375
u1916,Коррекционное обучение,0,2013.11.20,6,,u375
